referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
vbe31188,4.3472459,50.854353,Rent,1334,Appartment,Flat,46472,1000,,,,1.0,,,,True,From 04/07/2026,Brussels,Quai à la Houille Brussels,,,,,,,,752
rbw12694,4.3333333,50.8,Rent,3000,House,House,49237,1180,,Excellent,168.0,4.0,2.0,False,20.0,False,Immediately,Brussels,,,,376.0,,135.0,,,753
vbe31577,4.4329851,50.8381484,Rent,1490,Appartment,Flat,29033,1150,1990.0,Excellent,85.0,2.0,2.0,True,8.0,False,,Brussels,,,,,16251.0,,,,754
rbw12270,4.4007,50.84869,Rent,825,Appartment,Flat,39243,1030,2007.0,Normal,32.0,1.0,1.0,True,12.0,True,Immediately,Brussels,Roodebeeklaan,78.0,,,,,,,755
vbe31187,4.42283,50.82697,Rent,3450,House,House,33267,1150,,,225.0,4.0,1.0,,,,From 31/08/2026,Brussels,AVENUE DES FRANCISCAINS,100.0,,,,,,,756
vbe31251,4.3333333,50.8,Rent,1275,Appartment,Flat,39905,1180,1958.0,Fully renovated,81.0,1.0,1.0,True,6.0,False,Immediately,Brussels,,,,,22217.0,,,,757
vbe25601,4.3766927,50.8235717,Rent,3400,House,House,39905,1050,1911.0,Excellent,256.0,5.0,2.0,False,15.0,False,Immediately,Brussels,,,,200.0,53496.0,,,False,758
vbe31345,4.4329851,50.8381484,Rent,1290,Appartment,Flat,40044,1150,,,60.0,1.0,1.0,False,,True,From 10/06/2026,Brussels,,,,,,,,,759
vbe31556,4.3135533,50.8909009,Rent,950,Appartment,Flat,27484,1090,1996.0,Excellent,62.0,1.0,1.0,True,,,Immediately,Brussels,Rue Audrey Hepburn,6.0,,,12464.0,27.0,,,760
vbe31601,4.3997034,50.8577419,Rent,950,Appartment,FlatStudio,33417,1030,,Excellent,38.0,,1.0,True,,True,,Brussels,Rue Henri Chomé,68.0,,,,,,,761
vbe31055,4.4124076,50.8377193,Rent,1550,Appartment,Flat,27612,1150,1970.0,Normal,90.0,2.0,1.0,True,3.0,True,,Brussels,Rue du Duc,74.0,,,,,,,762
vbe31117,4.425082,50.817175,Rent,1150,Appartment,Flat,27212,1160,,,65.0,1.0,1.0,False,25.0,False,Immediately,Brussels,,,,,,,,,763
vbe31186,4.35968,50.83569,Rent,2000,Appartment,Flat,33267,1050,1863.0,Excellent,116.0,2.0,1.0,,12.0,,Immediately,Brussels,RUE DE STASSART,65.0,,,,,,,764
vbe31085,4.308187,50.8365808,Rent,1990,Appartment,Flat,47663,1070,,,160.0,2.0,1.0,,,,,Brussels,,,,,,,,,765
vbe31180,4.3707,50.82086,Rent,3250,Appartment,Duplex,43065,1050,,Excellent,425.0,3.0,2.0,True,,,Immediately,Brussels,AVENUE LOUISE,372.0,,,,,,,766
vbe31104,4.4422131,50.8529203,Rent,1250,Appartment,Flat,47767,1200,2025.0,New,58.0,1.0,1.0,True,12.0,False,Immediately,Brussels,Neerveldstraat,107.0,,,,,,,767
vbe31070,4.3333333,50.8,Rent,2850,House,House,39602,1180,,,221.0,5.0,1.0,,10.0,,From 15/08/2026,Brussels,,,1.0,,,100.0,,,768
vbe31106,4.4422131,50.8529203,Rent,1100,Appartment,Flat,47767,1200,2025.0,New,42.0,1.0,1.0,True,4.0,False,Immediately,Brussels,Neerveldstraat,107.0,,,,,,,769
vbe31093,4.3766927,50.8235717,Rent,995,Appartment,FlatStudio,39905,1050,1961.0,Excellent,40.0,0.0,1.0,True,,True,Immediately,Brussels,,,,,4940.0,,,,770
vbe31066,4.3553227,50.8504015,Rent,1950,Appartment,Duplex,43157,1000,2026.0,New,95.0,2.0,1.0,False,30.0,False,,Brussels,Rue d'Argent,4.0,,,,,,,771
vbe31082,4.3554202,50.831747,Rent,1430,Appartment,GroundFloor,43157,1060,1915.0,Normal,75.0,1.0,1.0,False,10.0,False,,Brussels,Rue Berckmans,35.0,,,15645.0,90.0,,,772
vbe31065,4.3553227,50.8504015,Rent,1250,Appartment,Flat,43157,1000,2026.0,New,50.0,1.0,1.0,False,4.0,False,,Brussels,Rue d'Argent,4.0,,,,,,,773
vbe31064,4.3402184,50.8301436,Rent,2250,Appartment,Flat,43157,1060,1870.0,Fully renovated,173.0,2.0,2.0,False,15.0,False,,Brussels,,,,,18265.0,107.0,,,774
vbe03612,4.37031,50.81997,Rent,6300,Appartment,Penthouse,33267,1050,2010.0,Excellent,290.0,3.0,1.0,True,,,Immediately,Brussels,AVENUE LOUISE,397.0,,,,,,,775
rbw11811,4.433931,50.85038,Rent,1350,Appartment,Flat,39243,1200,2001.0,Normal,73.0,2.0,1.0,True,4.0,True,From 20/07/2026,Brussels,JACQUES BRELLAAN,40.0,,,,,,,776
vbe31105,4.4422131,50.8529203,Rent,2100,Appartment,Flat,47767,1200,2025.0,New,122.0,3.0,2.0,True,31.0,False,Immediately,Brussels,Neerveldstraat,107.0,,,,,,,777
vbe31067,4.3553227,50.8504015,Rent,2650,Appartment,Flat,43157,1000,2026.0,New,175.0,2.0,3.0,False,15.0,False,,Brussels,Rue d'Argent,4.0,,,,,,,778
vbe31179,4.40774,50.82896,Rent,5500,House,House,43065,1040,1931.0,Excellent,488.0,6.0,4.0,,,,From 14/08/2026,Brussels,RUE BARON DE CASTRO,96.0,1.0,,,,,,779
vbe31051,4.3704657,50.8537715,Rent,1300,Appartment,Flat,40044,1210,,,58.0,1.0,1.0,True,,True,From 15/06/2026,Brussels,,,,,,,,,780
vbe31182,4.3707,50.82086,Rent,4250,Appartment,Duplex,43065,1050,,Excellent,425.0,3.0,2.0,True,,,Immediately,Brussels,AVENUE LOUISE,372.0,,,,,True,,781
vbe31050,4.4329851,50.8381484,Rent,3200,House,House,40044,1150,1963.0,,280.0,5.0,1.0,False,20.0,True,From 05/06/2026,Brussels,,,,,,250.0,,,782
vbe31015,4.407415,50.84247,Rent,780,Appartment,FlatStudio,28126,1040,,Normal,20.0,,,False,,True,From 01/07/2026,Brussels,Avenue Georges Henri,405.0,,,,,,,783
vbe31049,4.3704657,50.8537715,Rent,1300,Appartment,Flat,40044,1210,,,57.0,1.0,1.0,True,,True,From 17/07/2026,Brussels,,,,,,,,,784
vbe30895,4.466007,50.8393836,Rent,1480,Appartment,Flat,27612,1150,1950.0,Excellent,105.0,2.0,1.0,True,,False,,Brussels,Avenue Baron d'Huart,16.0,,,21712.0,,,,785
vbe31013,4.3355078,50.8689361,Rent,990,Appartment,Flat,40213,1090,2018.0,Normal,55.0,1.0,1.0,False,,False,From 03/06/2026,Brussels,Avenue Charles Woeste,296.0,,,,,,,786
vbe13246,4.3788329,50.8445018,Rent,1990,Appartment,Flat,47379,1000,2000.0,Excellent,123.0,3.0,2.0,True,,False,Immediately,Brussels,Rue Joseph II,130.0,,,,,,False,787
vbe30892,4.3520695,50.8641919,Rent,1300,Appartment,Flat,46605,1000,2014.0,Excellent,94.0,2.0,1.0,True,10.0,False,,Brussels,Quai des Péniches,69.0,,,6656.0,,,,788
vbe30866,4.3674782,50.8216078,Rent,1500,Appartment,Flat,43157,1050,1900.0,Normal,90.0,1.0,1.0,False,15.0,False,,Brussels,Rue Jacques Jordaens,16.0,,,68414.0,,,,789
vbe30867,4.3766927,50.8235717,Rent,1550,Appartment,Flat,39905,1050,1899.0,Excellent,102.0,2.0,1.0,False,5.0,True,,Brussels,,,,,32945.0,,,,790
vbe31028,4.3766927,50.8235717,Rent,6300,Appartment,Flat,39905,1050,2006.0,Excellent,304.0,3.0,2.0,True,59.0,False,Immediately,Brussels,,,,,39284.0,,,,791
vbe30880,4.42791279,50.81342901,Rent,1795,Appartment,Flat,40282,1160,,,206.0,3.0,2.0,False,95.0,False,Immediately,Brussels,Avenue Guillaume Detroch,2.0,,,,,,,792
vbe30842,4.3766927,50.8235717,Rent,1600,Appartment,Flat,46605,1050,,Excellent,117.0,3.0,2.0,True,8.0,False,,Brussels,,,,,20871.0,,,,793
vbe31000,4.39049721,50.81857108,Rent,1490,Appartment,Duplex,38513,1050,,Normal,90.0,2.0,1.0,False,,False,Immediately,Brussels,Rue César Franck,46.0,,,,,,,794
vbe31003,4.3166667,50.8,Rent,1350,Appartment,Flat,38513,1190,,Normal,85.0,2.0,1.0,True,12.0,False,Immediately,Brussels,,,1.0,,,,,,795
vbe30882,4.354844,50.85267,Rent,1200,Appartment,Flat,40282,1000,1914.0,,65.0,1.0,1.0,True,,False,Immediately,Brussels,Boulevard Adolphe Max,33.0,,,,,,,796
vbe30868,4.3402184,50.8301436,Rent,2000,Appartment,Flat,39905,1060,1946.0,Excellent,162.0,2.0,1.0,True,,False,,Brussels,,,,,30828.0,,,,797
vbe30883,4.37224,50.7811015,Rent,2345,Appartment,Flat,40282,1180,1953.0,,225.0,3.0,2.0,False,7.0,False,From 01/09/2026,Brussels,Avenue Maréchal Ney,7.0,1.0,,,60.0,,,798
vbe30978,4.3515499,50.8427501,Rent,6300,Appartment,Flat,39905,1000,2006.0,Excellent,304.0,3.0,2.0,True,59.0,False,Immediately,Brussels,,,,,39284.0,,,,799
vbe30923,4.4576105,50.843406,Rent,1350,Appartment,Flat,27612,1150,1966.0,Excellent,112.0,3.0,1.0,True,7.0,False,,Brussels,Val des Seigneurs,145.0,1.0,,32435.0,,,,800
vbe30878,4.3900198,50.8130477,Rent,750,Appartment,FlatStudio,44165,1050,1968.0,Normal,20.0,1.0,1.0,True,25.0,True,Immediately,Brussels,Av. Pierre et Marie Curie,15.0,,,5.0,,,,801
vbe30745,4.429875,50.8391609,Rent,1450,Appartment,Flat,38398,1150,1996.0,Normal,104.0,3.0,2.0,True,10.0,False,,Brussels,Avenue des Cinq Bonniers,32.0,1.0,,28259.0,,,,802
vbe30757,4.399615,50.874464,Rent,1800,Appartment,Penthouse,29033,1140,2016.0,Excellent,90.0,3.0,2.0,True,10.0,False,Immediately,Brussels,,,,,,,,,803
vbe30797,4.4578464,50.8420505,Rent,2650,Appartment,Flat,43157,1150,2004.0,Excellent,165.0,3.0,2.0,True,10.0,False,Immediately,Brussels,val des Seigneurs,131.0,2.0,,,,,,804
rwc42716,4.3615283,50.827294,Rent,10420,Appartment,Flat,48967,1050,,Excellent,80.0,2.0,2.0,True,,True,From 20/09/2026,Brussels,Rue de Livourne,97.0,,,,,,,805
vbe30720,4.356896,50.8268053,Rent,1100,Appartment,FlatStudio,40457,1060,,Fully renovated,46.0,1.0,1.0,False,,,Immediately,Brussels,Rue Defacqz,89.0,,,,,,,806
vbe30790,4.4625538,50.8403417,Rent,1300,Appartment,Flat,27612,1150,1988.0,Excellent,99.0,2.0,1.0,True,8.0,False,Immediately,Brussels,Rue Henrotte,19.0,,,14598.0,,,,807
vbe27911,4.37083933,50.8207833,Rent,4250,Appartment,Duplex,27880,1050,1935.0,Normal,411.0,3.0,2.0,True,,False,Immediately,Brussels,Avenue Louise,372.0,,,,,,,808
vbe15454,4.3515499,50.8427501,Rent,1194,Appartment,FlatStudio,37194,1000,,Normal,,,1.0,False,,True,Immediately,Brussels,,,,,,,,False,809
vbe30785,4.3839305,50.8795423,Rent,1995,Appartment,Flat,46605,1000,2025.0,New,127.0,3.0,2.0,True,9.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,810
vbe30818,4.3454296,50.8490759,Rent,1650,Appartment,Flat,27214,1000,,Excellent,110.0,2.0,1.0,True,,False,Immediately,Brussels,Rue du Vieux Marché aux Grains,55.0,,,,,,True,811
vbe29375,4.3766927,50.8235717,Rent,1150,Appartment,Flat,39602,1050,,,60.0,1.0,1.0,,,,From 15/06/2026,Brussels,,,,,,,,,812
vbe30784,4.3839305,50.8795423,Rent,1995,Appartment,Flat,46605,1020,2025.0,New,127.0,3.0,2.0,True,9.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,813
vbe30774,4.425082,50.817175,Rent,1750,Appartment,Flat,27214,1160,1972.0,Fully renovated,88.0,2.0,1.0,True,37.0,True,Immediately,Brussels,,,,,26456.0,,,,814
vbe30786,4.3839305,50.8795423,Rent,1995,Appartment,Flat,46605,1030,2025.0,New,127.0,3.0,2.0,True,9.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,815
vbe30830,4.3666132,50.8589789,Rent,2200,Appartment,GroundFloor,46535,1030,,Normal,172.0,3.0,3.0,,,False,,Brussels,Rue Dupont,80.0,,,,250.0,,,816
vbe30763,4.3840073,50.8338095,Rent,2200,House,House,39050,1040,1945.0,Fully renovated,148.0,4.0,2.0,,7.0,False,Immediately,Brussels,Rue de la Confiance,13.0,,,309.0,,,,817
vbe30817,4.388949,50.832177,Rent,1358,Appartment,Flat,37194,1040,,Excellent,40.0,1.0,1.0,False,,True,,Brussels,,,,,,,,,819
vbe30791,4.461051,50.8405555,Rent,2200,Appartment,Flat,27612,1150,2004.0,Excellent,156.0,3.0,2.0,True,12.0,False,,Brussels,Val des Seigneurs,67.0,,,18383.0,,,,820
vbe27914,4.37083933,50.8207833,Rent,3250,Appartment,Duplex,27880,1050,,,425.0,3.0,2.0,True,,False,Immediately,Brussels,Avenue Louise,372.0,,,,,,,821
vbe30666,4.3891003,50.8676076,Rent,1690,Appartment,Flat,40963,1030,1977.0,Normal,100.0,,,True,93.0,,,Brussels,rue Pierre Theunis,1.0,,,,,,,822
vbe30647,4.3645977,50.8485888,Rent,1850,Appartment,Flat,46472,1000,,,,,,,,True,From 02/09/2026,Brussels,Rue de l'Enseignement Brussels,,,,,,False,,823
vbe30629,4.35056,50.85535,Rent,1250,Appartment,Flat,33267,1000,2017.0,Excellent,54.0,1.0,,True,12.0,True,From 30/06/2026,Brussels,QUAI AUX PIERRES DE TAILLE,16.0,,,,,,,825
vbe30652,4.3416513,50.8666285,Rent,2500,House,MixedBuilding,46472,1080,,,,,,,,True,From 08/06/2026,Brussels,Rue de l'Escaut Sint-Jans-Molenbeek,,,35.0,,,False,,826
vbe30637,4.3645977,50.8485888,Rent,1950,Appartment,Flat,46472,1000,,,,,,,,True,From 02/09/2026,Brussels,Rue de l'Enseignement Brussels,,,,,,False,,827
vbe30703,4.423892,50.842365,Rent,2300,Appartment,Flat,43157,1200,1935.0,Fully renovated,160.0,3.0,2.0,True,,False,Immediately,Brussels,,,1.0,,246.0,,,,828
vbe30631,4.4329851,50.8381484,Rent,3100,Appartment,Flat,33267,1150,2010.0,Excellent,193.0,2.0,2.0,True,12.0,,From 31/07/2026,Brussels,,,,,,,,,829
vbe30624,4.35521,50.8326,Rent,5600,House,House,43065,1050,1890.0,Excellent,573.0,6.0,4.0,,,,Immediately,Brussels,Rue Capouillet,16.0,3.0,,,575.0,,,830
vbe30713,4.3782304,50.8452672,Rent,1750,Appartment,Duplex,40457,1000,2002.0,Normal,110.0,2.0,2.0,True,,,,Brussels,Rue Stevin,47.0,,,28199.0,,,,831
vbe30657,4.356391,50.861586,Rent,1400,Appartment,Flat,46472,1000,,,,1.0,,,,False,From 02/09/2026,Brussels,Chaussée d'Anvers Brussels,,,,,,False,,832
vbe30626,4.388949,50.832177,Rent,3650,House,House,33267,1040,1930.0,Normal,280.0,5.0,1.0,,25.0,,From 14/08/2026,Brussels,,,1.0,150.0,,,,,833
vbe30659,4.356391,50.861586,Rent,1050,Appartment,Flat,46472,1000,,,,1.0,,,,False,From 02/09/2026,Brussels,Chaussée d'Anvers Brussels,,,,,,False,,834
vbe30655,4.356391,50.861586,Rent,2100,Appartment,Flat,46472,1000,,,,1.0,,,,False,From 02/09/2026,Brussels,Chaussée d'Anvers Brussels,,,,,,False,,835
vbe30633,4.3766927,50.8235717,Rent,2600,Appartment,Flat,33267,1050,,Normal,172.0,3.0,1.0,True,,True,From 14/08/2026,Brussels,,,,,,,,,836
vbe30628,4.3515499,50.8427501,Rent,1880,Appartment,Flat,33267,1000,1937.0,Excellent,115.0,2.0,1.0,True,10.0,,From 31/07/2026,Brussels,,,,,,,True,,837
vbe30630,4.4329851,50.8381484,Rent,3700,Appartment,Flat,33267,1150,2010.0,Excellent,193.0,2.0,2.0,True,12.0,True,From 31/07/2026,Brussels,,,,,,,,,838
vbe30627,4.43848,50.8531,Rent,1500,Appartment,Flat,33267,1200,1990.0,Normal,100.0,2.0,1.0,True,,True,From 30/06/2026,Brussels,AVENUE DU MISTRAL,2.0,,,,,,,839
vbe30623,4.37273,50.8007,Rent,3500,Appartment,Flat,43065,1180,,Excellent,200.0,3.0,3.0,True,,,From 30/06/2026,Brussels,Avenue du Vert Chasseur,10.0,,,,,,,841
vbe30520,4.3839305,50.8795423,Rent,2200,Appartment,Duplex,46605,1030,2025.0,New,129.0,4.0,2.0,True,13.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,842
vbe30593,4.325513,50.78294,Rent,1300,Appartment,Flat,40594,1180,1974.0,,89.0,3.0,1.0,True,10.0,False,,Brussels,Steenveltstraat,34.0,,,,,,,843
vbe30600,4.397018,50.82842,Rent,2400,Appartment,Flat,40282,1040,1930.0,Normal,182.0,3.0,3.0,False,5.0,False,From 01/09/2026,Brussels,Rue Commandant Ponthier,112.0,,,,47.0,,,844
vbe30544,4.4341487,50.8037779,Rent,1750,Appartment,Flat,43157,1160,1972.0,Normal,88.0,2.0,1.0,True,36.0,True,Immediately,Brussels,Jean Van Horenbeecklaan,258.0,,,300.0,,,,845
vbe30594,4.33498,50.798,Rent,2300,House,House,46469,1180,2003.0,,217.0,3.0,3.0,False,10.0,False,,Brussels,rue Rittweger,22.0,1.0,245.0,,200.0,,,846
vbe30527,4.3515499,50.8427501,Rent,895,Appartment,Flat,46605,1000,,Normal,62.0,1.0,1.0,True,,False,,Brussels,,,,,10917.0,,,,847
vbe30549,4.3766927,50.8235717,Rent,2300,Appartment,GroundFloor,39905,1050,1902.0,Excellent,139.0,2.0,2.0,False,13.0,False,Immediately,Brussels,,,,,29607.0,70.0,,,848
vwd16657,4.3708468,50.8207684,Rent,4250,Appartment,Duplex,39111,1050,1938.0,Fully renovated,360.0,3.0,,,,,Immediately,Brussels,AVENUE lOUISE,372.0,,,,,,,849
vbe30517,4.3839305,50.8795423,Rent,1995,House,House,46605,1000,2025.0,New,127.0,3.0,2.0,True,9.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,850
vbe30534,4.3421594,50.819015,Rent,1200,Appartment,Flat,47379,1190,1900.0,Fully renovated,75.0,1.0,1.0,False,,False,Immediately,Brussels,Rue Vanden Corput,20.0,,,,25.0,,,851
vbe30523,4.3839305,50.8795423,Rent,2200,Appartment,Duplex,46605,1000,2025.0,New,129.0,3.0,2.0,True,13.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,853
vbe30521,4.3839305,50.8795423,Rent,2200,Appartment,Duplex,46605,1020,2025.0,New,129.0,3.0,2.0,True,13.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,854
vbe30518,4.3839305,50.8795423,Rent,1995,House,House,46605,1030,2025.0,New,127.0,3.0,2.0,True,9.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,856
vbe30514,4.3561862,50.831574,Rent,1350,Appartment,FlatStudio,40457,1060,,Normal,47.0,0.0,1.0,False,,True,Immediately,Brussels,Rue Berckmans,19.0,,,5874.0,,,,857
vbe30515,4.3839305,50.8795423,Rent,1995,House,House,46605,1020,2025.0,New,127.0,3.0,2.0,True,9.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,859
rbw10939,4.414281,50.8340341,Rent,3000,Appartment,Flat,49236,1150,1995.0,Excellent,180.0,3.0,2.0,True,10.0,False,Immediately,Brussels,Avenue Roger Vandendriessche,22.0,2.0,,,,,,860
vwd05596,4.3708468,50.8207684,Rent,3250,Appartment,Duplex,39111,1050,,,360.0,3.0,3.0,True,,False,,Brussels,LOUISE,372.0,,,,,,False,861
vbe30505,4.3839305,50.8795423,Rent,1350,Appartment,Flat,46605,1030,2025.0,New,99.0,2.0,1.0,True,7.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,862
vbe30511,4.3839305,50.8795423,Rent,1350,Appartment,Flat,46605,1030,2025.0,New,84.0,2.0,1.0,True,5.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,863
vbe30508,4.3839305,50.8795423,Rent,1350,Appartment,Flat,46605,1020,2025.0,New,99.0,2.0,1.0,True,7.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,864
vbe30510,4.3561862,50.831574,Rent,1350,Appartment,FlatStudio,40457,1060,,Normal,52.0,1.0,1.0,True,,True,Immediately,Brussels,Rue Berckmans,19.0,,,6270.0,,,,865
vbe30513,4.3839305,50.8795423,Rent,1350,Appartment,Flat,46605,1000,2025.0,New,84.0,2.0,1.0,True,5.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,866
vbe30473,4.3550895,50.8442607,Rent,1650,Appartment,Flat,37194,1000,1960.0,Excellent,94.0,2.0,1.0,True,4.0,False,,Brussels,Saint Jean,4.0,,,,,,,867
vbe30472,4.3550895,50.8442607,Rent,2050,Appartment,Duplex,37194,1000,,Excellent,96.0,2.0,1.0,True,14.0,False,,Brussels,Saint Jean,4.0,,,,,,,868
vbe30437,4.3273871,50.7969382,Rent,1075,Appartment,Flat,46605,1180,,Excellent,72.0,2.0,1.0,False,2.0,False,,Brussels,Rue du Roetaert,17.0,,,40542.0,,,,869
vbe30502,4.3839305,50.8795423,Rent,950,Appartment,FlatStudio,46605,1000,2025.0,New,45.0,,1.0,True,7.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,870
vbe30450,4.3747279,50.7890188,Rent,1400,Appartment,Flat,43157,1180,,Normal,65.0,2.0,1.0,False,3.0,False,,Brussels,Chaussée de Waterloo,1359.0,,,7377.0,,,,871
vbe30506,4.3839305,50.8795423,Rent,1350,Appartment,Flat,46605,1020,2025.0,New,84.0,2.0,1.0,True,5.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,872
vbe30451,4.4538414,50.830245,Rent,2600,House,House,43157,1150,,Fully renovated,200.0,4.0,2.0,False,30.0,False,,Brussels,Rue au Bois,346.0,,,,,,,874
vbe30467,4.3550895,50.8442607,Rent,1550,Appartment,Flat,37194,1000,1960.0,Excellent,80.0,2.0,1.0,True,4.0,False,,Brussels,Saint Jean,4.0,,,,,,,876
vbe30445,4.3402184,50.8301436,Rent,2050,Appartment,Flat,39265,1060,,New,140.0,3.0,1.0,False,,False,,Brussels,,,,,16190.0,,,,877
vbe30503,4.3839305,50.8795423,Rent,950,Appartment,FlatStudio,46605,1020,2025.0,New,45.0,,1.0,True,7.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,878
vbe30469,4.3550895,50.8442607,Rent,1900,Appartment,Duplex,37194,1000,1960.0,Excellent,99.0,2.0,1.0,True,8.0,False,,Brussels,Saint Jean,4.0,,,,,,,879
vbe30449,4.3747279,50.7890188,Rent,2000,Appartment,Flat,43157,1180,,Normal,140.0,3.0,2.0,False,3.0,False,,Brussels,Chaussée de Waterloo,1359.0,,,19710.0,,,,880
vbe30509,4.3839305,50.8795423,Rent,1350,Appartment,Flat,46605,1000,2025.0,New,99.0,2.0,1.0,True,7.0,False,Immediately,Brussels,Avenue Georges Rodenbach,65.0,,,,,,,881
vbe30216,4.3233866,50.8047472,Rent,1275,Appartment,Flat,46215,1190,2020.0,Excellent,82.0,2.0,1.0,True,3.0,False,,Brussels,Avenue de Haveskercke,52.0,,,4852.0,,,,882
vbe30082,4.3357731,50.8249816,Rent,1000,Appartment,Flat,28112,1190,1910.0,New,60.0,1.0,1.0,False,5.0,,,Brussels,Rue du canada,73.0,,,,,,,883
vbe30406,4.3766927,50.8235717,Rent,4000,House,House,43157,1050,1930.0,Excellent,285.0,5.0,3.0,False,10.0,False,,Brussels,,,1.0,90.0,46470.0,50.0,,,884
vbe30245,4.3333333,50.8,Rent,5320,House,Villa,33267,1180,1957.0,Excellent,320.0,5.0,2.0,True,,,From 16/08/2026,Brussels,,,1.0,931.0,,750.0,,,885
vbe30169,4.342371,50.7836538,Rent,2350,House,House,39991,1180,1964.0,Excellent,175.0,4.0,2.0,False,15.0,False,,Brussels,Avenue de l'Hélianthe,25.0,,296.0,,150.0,,,886
vbe30311,4.3326504,50.7936956,Rent,1250,Appartment,Flat,27443,1180,,Fully renovated,75.0,2.0,1.0,True,,False,,Brussels,Chaussée d'Alsemberg,1031.0,1.0,,,,,,887
vbe30256,4.3468004,50.8169083,Rent,3025,Appartment,Duplex,33355,1190,1900.0,New,158.0,3.0,2.0,False,8.0,True,,Brussels,Avenue Albert,192.0,,,,,,,888
vbe30109,4.4243406,50.8423043,Rent,970,Appartment,Flat,27466,1200,1970.0,Excellent,72.0,1.0,1.0,False,,False,Immediately,Brussels,Avenue Henri Pauwels,13.0,,,18292.0,,,,889
vbe30177,4.3766927,50.8235717,Rent,3050,Appartment,Duplex,37194,1050,1910.0,Excellent,180.0,2.0,2.0,False,20.0,False,,Brussels,,,,,,110.0,,,890
vbe01830,4.4072527,50.8559785,Rent,1890,Appartment,Flat,43157,1030,2024.0,New,135.0,3.0,2.0,True,10.0,False,Immediately,Brussels,Rue Henri Evenepoel Straat,120.0,,,,,,False,891
vbe30110,4.4020067,50.8230781,Rent,830,Appartment,Flat,27466,1160,1994.0,Excellent,68.0,1.0,1.0,False,,False,Immediately,Brussels,Chaussée de Wavre,1157.0,,,31267.0,,,,892
vbe30408,4.4669527,50.84251,Rent,1450,Appartment,Flat,40088,1150,1974.0,Normal,96.0,2.0,1.0,True,4.0,False,,Brussels,Rue Longue,92.0,,,23477.0,,,,893
vbe30243,4.3333333,50.8,Rent,2400,Appartment,Flat,33267,1180,1930.0,New,161.0,2.0,1.0,,12.0,,Immediately,Brussels,,,1.0,,,50.0,,,894
vbe30161,4.3039738,50.8312242,Rent,1250,Appartment,Flat,38398,1070,2020.0,Normal,90.0,2.0,1.0,True,6.0,False,Immediately,Brussels,Rue Lieutenant Liedel,40.0,,,6765.0,,,,895
vbe30296,4.3766927,50.8235717,Rent,2600,Appartment,Duplex,37194,1050,,Excellent,200.0,2.0,2.0,True,,True,,Brussels,,,,,,150.0,,,896
vbe30163,4.4329851,50.8381484,Rent,2600,Appartment,Flat,43157,1150,1970.0,Excellent,161.0,3.0,2.0,True,70.0,False,,Brussels,,,2.0,,,,,,897
vbe30396,4.4578464,50.8420505,Rent,2650,Appartment,Duplex,27612,1150,2005.0,Excellent,162.0,3.0,2.0,True,14.0,False,,Brussels,Val des Seigneurs,131.0,2.0,,,,,,898
vbe30215,4.359176,50.851825,Rent,1035,Appartment,FlatStudio,46605,1000,2024.0,New,39.0,,,True,,False,,Brussels,Rue du Marais,58.0,,,2232.0,,,,899
vbe30240,4.4458697,50.840882,Rent,1750,Appartment,Flat,38566,1200,2021.0,Excellent,94.0,2.0,1.0,True,7.0,False,Immediately,Brussels,Clos Amanda Stassart,12.0,,,3981.0,,,,900
vbe30337,4.388949,50.832177,Rent,3000,Appartment,Triplex,38585,1040,,Normal,115.0,5.0,1.0,False,6.0,True,Immediately,Brussels,,,,,,,,,901
vbe30023,4.3632385,50.8317357,Rent,810,Appartment,Flat,46472,1050,,,,,,,,False,From 01/09/2026,Brussels,Rue Souveraine Elsene,,,,,,False,,902
vbe30051,4.37616,50.82853,Rent,750,Appartment,Flat,46472,1050,,,,,,,,True,From 01/09/2026,Brussels,Rue de la Levure Elsene,,,,,,False,,903
