referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
vbe35967,4.3468398,50.811309,Sale,199000,Appartment,GroundFloor,39815,1180,1954.0,Normal,35.0,1.0,,True,2.0,False,Negotiable,Brussels,Avenue Brugmann,298.0,,,,,,,4140
vbe35987,4.3766927,50.8235717,Sale,850000,House,MixedBuilding,29033,1050,1930.0,Fully renovated,280.0,5.0,2.0,False,15.0,False,On contract,Brussels,,,,290.0,21033.0,77.0,,,4141
vbe35937,4.3778079,50.8668558,Sale,370000,House,MixedBuilding,27612,1030,,To be renovated,189.0,4.0,2.0,False,,False,On contract,Brussels,Rue de Jérusalem,20.0,,162.0,,,,,4142
vbe35970,4.3841352,50.8224229,Sale,595000,Appartment,Flat,42603,1050,2012.0,Excellent,126.0,2.0,2.0,True,7.0,False,On contract,Brussels,Rue Fritz Toussaint,51.0,1.0,,150.0,,,,4143
vbe35986,4.4172194,50.8599241,Sale,449000,Appartment,Flat,42869,1140,2025.0,New,113.0,3.0,2.0,True,,,,Brussels,Chaussée de Louvain,885.0,,,,72.0,,,4144
vbe35942,4.2828964,50.8301403,Sale,229000,Appartment,Flat,43710,1070,1972.0,,100.0,2.0,1.0,True,16.0,False,,Brussels,Avenue Jean Sibélius,16.0,,,,,,,4145
vbe35980,4.4108634,50.8176921,Sale,449000,House,House,44165,1160,1930.0,To be renovated,162.0,4.0,1.0,False,,False,On contract,Brussels,Rue Maurice Charlent,11.0,,,164969.0,56.0,,,4146
vbe35961,4.4593191,50.8266546,Sale,365000,Appartment,Flat,46535,1150,1956.0,Normal,76.0,2.0,1.0,False,8.0,False,,Brussels,Avenue van der Meerschen,57.0,,,,32.0,,,4147
vbe35952,4.3515499,50.8427501,Sale,585000,Appartment,Flat,27214,1000,1951.0,Excellent,113.0,2.0,1.0,True,2.0,False,On contract,Brussels,,,,,22317.0,,,,4148
vbe35931,4.3889255,50.828948,Sale,990000,House,House,27241,1040,1912.0,Normal,435.0,6.0,3.0,False,10.0,False,On contract,Brussels,Rue Beckers,13.0,,225.0,,60.0,,,4149
vbe35996,4.3939913,50.804052,Sale,410000,Appartment,Flat,43155,1050,1975.0,Excellent,130.0,2.0,1.0,True,27.0,False,,Brussels,Chaussée de Boitsfort,15.0,,,,,,,4150
vbe35979,4.3683407,50.8042714,Sale,460000,Appartment,Penthouse,43160,1180,1975.0,Normal,141.0,2.0,2.0,True,85.0,False,On contract,Brussels,Avenue De Fré,269.0,,,,,,,4151
vbe35852,4.423892,50.842365,Sale,620000,House,House,45858,1200,1950.0,To be renovated,220.0,4.0,1.0,False,9.0,False,On contract,Brussels,,,1.0,141.0,63051.0,36.0,False,,4152
rbw24648,4.29432,50.82538,Sale,380000,House,House,30556,1070,,Normal,175.0,3.0,2.0,False,,False,Immediately,Brussels,Florimond de Pauwstraat,46.0,,,,,False,,4153
vbe35901,4.4173167,50.8599357,Sale,449000,Appartment,GroundFloor,43156,1140,2025.0,New,113.0,3.0,2.0,True,15.0,False,,Brussels,Chaussée de Louvain,887.0,1.0,,,57.0,,,4154
vbe35911,4.3549784,50.898591,Sale,319000,Appartment,Flat,40940,1020,1966.0,Normal,90.0,4.0,1.0,True,10.0,False,,Brussels,Avenue du Forum,5.0,,,,,,,4155
vbe35903,4.4164405,50.8499751,Sale,575000,Appartment,Penthouse,27466,1200,1968.0,Normal,141.0,2.0,2.0,True,24.0,False,On contract,Brussels,Avenue Heydenberg,103.0,1.0,,89161.0,,True,,4156
vbe35879,4.3193694,50.8569755,Sale,259000,Appartment,Flat,47636,1080,,,96.0,2.0,,True,,,On contract,Brussels,,,,,25429.0,,,,4157
vbe35878,4.295748,50.865341,Sale,259000,Appartment,Flat,47636,1082,,,96.0,2.0,,True,,,On contract,Brussels,,,,,25429.0,,,,4158
vbe35864,4.39835561,50.8484872,Sale,325000,Appartment,Flat,27443,1030,,Normal,93.0,2.0,1.0,True,,False,,Brussels,Avenue Adolphe Lacomblé,74.0,,,,,,,4159
vbe35872,4.3931186,50.8957934,Sale,235000,Appartment,Flat,47577,1120,1969.0,Normal,86.0,2.0,1.0,True,11.0,False,,Brussels,Croix de Guerre,363.0,,,,,True,,4160
rbw24639,4.324286,50.8499537,Sale,495000,House,House,40373,1080,1915.0,To be renovated,162.0,4.0,1.0,False,,,,Brussels,Rue Edmond Bonehill,127.0,,130.0,,,,,4162
vbe35868,4.4186966,50.8484525,Sale,329000,Appartment,Flat,46622,1200,1953.0,Normal,72.0,1.0,1.0,False,2.0,,,Brussels,Avenue de Mai,123.0,,,,,,,4163
vbe35910,4.399615,50.874464,Sale,325000,Appartment,Flat,40956,1140,,Normal,86.0,2.0,,True,15.0,False,Immediately,Brussels,,,1.0,,,,False,,4164
vbe35907,4.3785684,50.8576783,Sale,399000,Appartment,Flat,40405,1030,1956.0,Normal,120.0,3.0,1.0,True,7.0,False,Immediately,Brussels,Avenue Paul Deschanel,148.0,,,19155.0,,,,4165
vbe35905,4.3766927,50.8235717,Sale,350000,Appartment,Flat,39602,1050,,,70.0,1.0,1.0,,,,,Brussels,,,,,,,,,4166
vbe35796,4.297447,50.8644399,Sale,209000,Appartment,Flat,40405,1082,1971.0,Excellent,85.0,2.0,1.0,True,,,,Brussels,Avenue du Château,29.0,,,165.0,,,,4167
vbe35771,4.35986,50.83608,Sale,890000,Appartment,Flat,43065,1050,1890.0,Excellent,,3.0,2.0,,,,Immediately,Brussels,RUE DES CHEVALIERS,22.0,,,,,,,4168
vbe35743,4.425082,50.817175,Sale,445000,House,House,39050,1160,1933.0,To be renovated,112.0,2.0,1.0,,5.0,False,On contract,Brussels,,,1.0,200.0,65.0,102.0,,,4169
vbe35799,4.3120744,50.8589178,Sale,209000,Appartment,Flat,40405,1080,1971.0,Excellent,85.0,2.0,1.0,True,,,,Brussels,Avenue du Château,29.0,,,165.0,,,,4170
vbe35909,4.3987892,50.8389106,Sale,945000,Appartment,Penthouse,33355,1040,1912.0,New,198.0,3.0,1.0,True,18.0,False,,Brussels,Avenue de Tervueren,13.0,,,,,True,,4171
vbe35643,4.333261,50.9006101,Sale,385000,House,House,43302,1020,1930.0,Normal,132.0,3.0,2.0,False,15.0,False,On contract,Brussels,Rue du Verregat,4.0,1.0,210.0,52.0,120.0,,,4172
vbe35614,4.3766927,50.8235717,Sale,979000,Appartment,Flat,48202,1050,2014.0,Excellent,176.0,3.0,2.0,True,,,From 02/09/2026,Brussels,,,,,,,,,4173
vbe35672,4.30136,50.8747904,Sale,426755,Appartment,Flat,43156,1083,2026.0,New,116.0,3.0,1.0,True,9.0,False,,Brussels,Avenue Jean Sebastien Bach Ganshoren,,1.0,,,,,,4174
vbe35676,4.4364801,50.856596,Sale,510000,Appartment,Flat,27466,1200,2005.0,Normal,130.0,2.0,2.0,True,,False,On contract,Brussels,Avenue Marcel Thiry,80.0,1.0,,13989.0,,,,4175
vbe35725,4.3504292,50.8745135,Sale,220000,Appartment,Flat,40224,1020,1961.0,Normal,70.0,1.0,1.0,True,7.0,False,On contract,Brussels,Rue François Lesnino,2.0,,,18614.0,,,,4176
vbe35673,4.30136,50.8747904,Sale,391515,Appartment,Flat,43156,1083,2026.0,New,106.0,2.0,1.0,True,14.0,False,,Brussels,Avenue Jean Sebastien Bach Ganshoren,,1.0,,,,,,4177
vbe35740,4.3108726,50.8396365,Sale,215000,Appartment,Flat,38610,1070,1960.0,Normal,83.0,2.0,1.0,False,15.0,False,,Brussels,Rue de la Verite,47.0,,,14215.0,,,,4178
vbe35723,4.3346812,50.7946297,Sale,250000,House,House,46535,1180,1640.0,To be renovated,173.0,2.0,,False,,False,Immediately,Brussels,Chaussée d'Alsemberg,914.0,,115.0,,54.0,,,4179
vbe35651,4.3848872,50.8528993,Sale,179000,Appartment,Flat,33417,1030,1900.0,To renovate,50.0,1.0,1.0,False,,False,,Brussels,Rue Léon Mignon,36.0,,,292.0,,,,4180
vbe35675,4.30136,50.8747904,Sale,520795,Appartment,Duplex,43156,1083,2026.0,New,161.0,4.0,2.0,True,14.0,False,,Brussels,Avenue Jean Sebastien Bach Ganshoren,,1.0,,,,,,4181
vbe35660,4.365177,50.77437,Sale,1595000,House,Villa,38513,1180,1974.0,Normal,,6.0,5.0,False,,False,,Brussels,Avenue Blücher,207.0,1.0,1178.0,,700.0,,,4182
vbe35734,4.3239236,50.894096,Sale,235000,Appartment,Flat,28427,1020,,,90.0,3.0,1.0,,16.0,,,Brussels,avenue arbre ballon,22.0,,,,,,,4183
vwd17855,4.3398431,50.7935695,Sale,1050000,House,Villa,27620,1180,,Excellent,140.0,3.0,2.0,,,,On contract,Brussels,Dieweg,63.0,,521.0,,,,,4184
rbw24543,4.3333333,50.8,Sale,3300000,House,House,48985,1180,,Normal,830.0,6.0,4.0,,,,Negotiable,Brussels,,,2.0,1110.0,,,,,4185
rbw24545,4.3166667,50.8,Sale,295000,Appartment,Flat,49069,1190,1964.0,To be renovated,106.0,2.0,1.0,True,6.0,,Immediately,Brussels,,,,,,,,,4187
vbe35646,4.3928394,50.8750981,Sale,115000,Appartment,Flat,27497,1030,1931.0,To be renovated,,1.0,1.0,False,,False,,Brussels,Rue Guido Gezelle,65.0,,,,,,,4188
vbe35671,4.30136,50.8747904,Sale,400732,Appartment,Flat,43156,1083,2026.0,New,108.0,2.0,1.0,True,14.0,False,,Brussels,Avenue Jean Sebastien Bach Ganshoren,,1.0,,,,,,4189
vbe35644,4.3072672,50.8283693,Sale,220000,Appartment,Flat,43302,1070,1966.0,Normal,74.0,2.0,1.0,True,7.0,False,On contract,Brussels,Avenue Docteur Zamenhof,16.0,1.0,,20.0,,,,4190
vbe35701,4.3454694,50.8340535,Sale,249000,House,House,42988,1000,1910.0,Normal,93.0,2.0,1.0,True,,,On contract,Brussels,Rue Haute,334.0,,185.0,,15.0,,,4191
vbe35582,4.3868242,50.8134026,Sale,570000,Appartment,Flat,40282,1050,1968.0,,1521.0,2.0,1.0,True,16.0,False,,Brussels,Avenue Armand Huysmans,70.0,1.0,,,,,,4192
vbe35562,4.3333333,50.8,Sale,685000,House,House,40594,1180,2026.0,New,160.0,3.0,2.0,False,12.0,False,On contract,Brussels,,,,362.0,,285.0,,,4193
vbe35572,4.4473097,50.8335743,Sale,860000,House,House,46535,1150,,Excellent,180.0,4.0,3.0,False,,,,Brussels,Avenue Grandchamp,6.0,,240.0,,,,,4194
vbe35554,4.3333333,50.8,Sale,275000,Appartment,Flat,40594,1180,1967.0,To be renovated,85.0,2.0,1.0,True,15.0,False,On contract,Brussels,,,,,,,,,4195
vbe35573,4.3831046,50.8722565,Sale,445000,Appartment,Flat,46453,1030,2016.0,Normal,127.0,3.0,2.0,True,10.0,False,,Brussels,Rue Jan Blockx,40.0,,,10765.0,,True,,4196
vbe35604,4.3408563,50.7978025,Sale,330000,Appartment,Flat,40380,1180,,,80.0,2.0,1.0,True,,,,Brussels,Rue Henri Van Zuylen,80.0,,,,,True,,4197
vbe35541,4.3348408,50.8629346,Sale,235000,Appartment,Flat,27484,1080,1966.0,To renovate,82.0,2.0,1.0,True,,False,On contract,Brussels,Rue Vandernoot,12.0,,,22121.0,,,,4198
rbw24004,4.3246127,50.8781736,Sale,375000,House,House,43007,1090,,,122.0,4.0,1.0,,,,,Brussels,Adolphe Vandenschrieckstraat,103.0,,65.0,,,,,4199
vbe35549,4.3402184,50.8301436,Sale,235000,Appartment,Flat,37194,1060,1902.0,Normal,76.0,2.0,1.0,False,,False,On contract,Brussels,,,,,200.0,,,,4200
vbe35540,4.3292409,50.8718352,Sale,239000,Appartment,Flat,27484,1090,1933.0,Normal,88.0,2.0,1.0,False,,,On contract,Brussels,Avenue Firmin Lecharlier,27.0,,,25525.0,,,,4201
rbw24005,4.303935,50.8558014,Sale,379000,Appartment,Flat,31453,1080,1999.0,Excellent,152.0,3.0,2.0,True,,,,Brussels,Carl Requettelaan,37.0,,,,,,,4202
vbe35576,4.3839131,50.8385732,Sale,190000,Appartment,FlatStudio,39265,1040,,Excellent,27.0,0.0,1.0,,,True,,Brussels,Rue de Mot Etterbeek,,,,,,,,4203
vwd17851,4.3022964,50.8516488,Sale,239000,Appartment,Flat,0,1080,1974.0,Excellent,109.0,2.0,1.0,True,24.0,,,Brussels,Boulevard Edmond Machtens,153.0,,,,,,,4204
vbe35561,4.3333333,50.8,Sale,220000,Appartment,Flat,40594,1180,1970.0,,75.0,1.0,1.0,True,,False,On contract,Brussels,,,,,,,,,4205
vbe35542,4.4393452,50.8548352,Sale,440000,Appartment,Flat,27880,1200,1994.0,Normal,104.0,2.0,1.0,True,25.0,False,,Brussels,Avenue Marcel Thiry,11.0,1.0,,,,,,4206
vbe35556,4.34811,50.87551,Sale,575000,House,House,40594,1020,1920.0,Normal,265.0,4.0,3.0,False,19.0,False,On contract,Brussels,,,,245.0,,38.0,,,4207
vbe35558,4.3333333,50.8,Sale,425000,Appartment,GroundFloor,40594,1180,1977.0,,110.0,2.0,1.0,True,,False,On contract,Brussels,,,,,,,,,4208
vbe35603,4.3037255,50.8552229,Sale,168000,Appartment,Flat,29094,1080,1967.0,,,1.0,,True,,,,Brussels,Boulevard Louis Mettewie,73.0,,,,,True,,4209
vbe35560,4.3333333,50.8,Sale,1350000,House,Villa,40594,1180,1962.0,,310.0,5.0,3.0,False,60.0,False,On contract,Brussels,,,1.0,786.0,,370.0,,,4210
vbe35533,4.3884667,50.8342367,Sale,1195000,House,MasterHouse,46269,1040,1896.0,Excellent,324.0,5.0,3.0,False,38.0,,,Brussels,Avenue d'Auderghem,228.0,1.0,210.0,,80.0,,,4211
vbe35474,4.3395925,50.8781099,Sale,549000,House,MixedBuilding,44165,1090,1936.0,Normal,255.0,5.0,3.0,False,20.0,False,,Brussels,Rue Jacobs Fontaine,73.0,,175.0,57.0,60.0,True,,4212
vbe35523,4.425082,50.817175,Sale,240000,Appartment,Flat,38566,1160,1970.0,To be renovated,81.0,1.0,1.0,False,13.0,False,,Brussels,,,,,26679.0,,,,4213
vbe35498,4.2583333,50.8177391,Sale,599000,House,House,45996,1070,2017.0,Excellent,160.0,3.0,1.0,False,30.0,False,,Brussels,Avenue des Chanterelles,6.0,1.0,250.0,12185.0,,,,4214
vbe35485,4.3235784,50.8931289,Sale,229000,Appartment,Flat,44853,1090,,Normal,78.0,2.0,1.0,True,,False,On contract,Brussels,Avenue de l'Arbre Ballon,20.0,,,6536.0,,,,4215
vbe35504,4.3467404,50.8070185,Sale,320000,Appartment,Flat,27241,1180,1974.0,To be renovated,100.0,3.0,1.0,True,14.0,,,Brussels,Avenue Château de Walzin,1.0,1.0,,,,,,4216
vbe35500,4.425082,50.817175,Sale,1695000,House,House,27209,1160,1910.0,Excellent,490.0,6.0,4.0,False,34.0,False,Immediately,Brussels,,,,917.0,87754.0,700.0,,,4217
vbe35520,4.3454308,50.8103166,Sale,699000,Appartment,Flat,47576,1180,1953.0,Normal,192.0,3.0,2.0,True,9.0,False,On contract,Brussels,Avenue de Messidor Ukkel,,1.0,,33429.0,,True,,4218
vbe35475,4.3187008,50.8132478,Sale,125000,Appartment,FlatStudio,44165,1190,1930.0,Normal,30.0,0.0,1.0,False,,False,On contract,Brussels,Rue Saint Denis,22.0,,,8704.0,,True,,4219
vbe35471,4.3831776,50.8410907,Sale,300000,Appartment,Flat,43700,1000,1969.0,Normal,78.0,1.0,1.0,True,,False,,Brussels,Rue Froissart,119.0,,,11382.0,,,,4220
vbe35503,4.3453516,50.8059599,Sale,380000,Appartment,Flat,27241,1180,,To renovate,120.0,3.0,2.0,True,28.0,,,Brussels,Avenue Bourgmestre Jean Herinckx,2.0,1.0,,,,,,4221
vbe35484,4.2947055,50.8299133,Sale,1050000,House,Villa,44853,1070,1954.0,Excellent,407.0,5.0,4.0,False,,False,On contract,Brussels,Av. du Roi-Soldat,93.0,1.0,980.0,76416.0,486.0,,,4222
vbe35524,4.3285855,50.7794209,Sale,460000,House,House,39265,1180,,To renovate,125.0,3.0,1.0,,,False,On contract,Brussels,Rue de Linkebeek Ukkel,,,,,,,,4223
vbe35488,4.3665478,50.8577643,Sale,289000,House,House,44853,1210,1930.0,Normal,94.0,3.0,1.0,False,,False,On contract,Brussels,Rue des Secours,48.0,,51.0,54553.0,,,,4224
vbe35490,4.3515499,50.8427501,Sale,675000,House,House,27443,1000,1910.0,Normal,211.0,4.0,1.0,False,,False,,Brussels,,,,1200.0,,,,,4225
vbe35507,4.2911222,50.868601,Sale,367500,Appartment,Flat,42869,1082,2023.0,New,89.0,2.0,1.0,True,7.0,,On contract,Brussels,Avenue de Selliers de Moranville,31.0,,,,,,,4226
vbe35522,4.3896256,50.8578696,Sale,1495000,House,MixedBuilding,38398,1030,,Fully renovated,472.0,7.0,6.0,False,15.0,False,,Brussels,Rue Paul Devigne,53.0,,252.0,,30.0,,,4227
vbe35501,4.3042756,50.859601,Sale,209000,Appartment,Flat,44244,1082,,,60.0,1.0,1.0,False,24.0,False,On contract,Brussels,Rue Fik Guidon,10.0,,,22559.0,45.0,,,4228
vbe35487,4.3457353,50.8827913,Sale,219000,Appartment,Flat,44853,1020,,Normal,76.0,2.0,1.0,False,21.0,False,On contract,Brussels,Boulevard Emile Bockstael,368.0,,,30972.0,,,,4229
vbe35499,4.3722246,50.8205165,Sale,1780000,House,House,27209,1050,1905.0,Normal,430.0,7.0,3.0,False,,False,Immediately,Brussels,Rue du Monastère,30.0,2.0,238.0,,40.0,,,4230
vbe35439,4.3274714,50.8656052,Sale,245000,Appartment,Flat,27484,1081,,To renovate,90.0,2.0,1.0,False,4.0,False,,Brussels,Avenue des Gloires Nationales,4.0,,,18162.0,,,,4231
vbe35435,4.3760075,50.8753983,Sale,249000,Appartment,Flat,38513,1030,1936.0,Normal,59.0,1.0,1.0,True,20.0,False,,Brussels,Rue Max Roos,48.0,,,,,,,4232
vbe35371,4.3333333,50.8,Sale,499500,Appartment,Flat,40044,1180,2026.0,,130.0,3.0,1.0,True,18.0,False,On contract,Brussels,,,,,,77.0,,,4233
vbe35409,4.4210408,50.8408255,Sale,450000,Appartment,Flat,43156,1200,1977.0,To be renovated,111.0,3.0,2.0,True,7.0,False,On contract,Brussels,Avenue Slegers,180.0,1.0,,,,,,4234
vbe35376,4.3333333,50.8,Sale,749000,House,House,42512,1180,,,180.0,4.0,2.0,,,,,Brussels,,,,477.0,,,,,4235
vbe35389,4.3616192,50.8308641,Sale,570000,Appartment,Flat,47577,1050,2008.0,Normal,113.0,2.0,2.0,True,2.0,False,On contract,Brussels,Rue de la longue Haie,27.0,,,23422.0,,True,,4236
vbe35351,4.388949,50.832177,Sale,845000,House,House,39656,1040,1910.0,To renovate,306.0,6.0,2.0,False,5.0,False,,Brussels,,,,150.0,,50.0,,,4237
vbe35387,4.3393771,50.8283705,Sale,695000,House,House,47577,1060,1914.0,Normal,285.0,5.0,3.0,False,35.0,True,,Brussels,Chaussée de Forest,143.0,,110.0,37356.0,,,,4238
rwc42806,4.404681,50.8726283,Sale,270000,Appartment,Flat,49351,1140,1970.0,Normal,96.0,3.0,1.0,True,10.0,,On contract,Brussels,SQUARE hOEDEMAEKERS,24.0,,,,,,,4239
vbe35418,4.4189987,50.793875,Sale,549000,Appartment,Flat,27466,1170,1900.0,Normal,126.0,2.0,1.0,False,85.0,False,On contract,Brussels,Chaussée de la Hulpe,200.0,,,27431.0,,,,4240
vbe35356,4.4469952,50.8485864,Sale,310000,Appartment,Flat,45858,1200,1958.0,Excellent,90.0,2.0,1.0,True,8.0,False,On contract,Brussels,Lenneke Marelaan,16.0,1.0,,,,True,,4241
vbe35411,4.3567485,50.8203045,Sale,1100000,Appartment,Penthouse,43156,1050,,Excellent,165.0,3.0,3.0,True,47.0,False,,Brussels,Rue de la Réforme,34.0,1.0,,,,,,4242
vbe35392,4.3888109,50.8040467,Sale,730000,Appartment,Flat,47577,1000,1958.0,Normal,200.0,4.0,3.0,True,,False,,Brussels,Avenue des Abeilles,17.0,1.0,,,,True,,4243
vbe35417,4.423494,50.841872,Sale,475000,Appartment,Flat,27466,1200,1955.0,Normal,118.0,3.0,1.0,True,,False,On contract,Brussels,Avenue Henri Pauwels,18.0,,,21177.0,,True,,4244
vbe35375,4.3515499,50.8427501,Sale,560000,Appartment,Flat,42512,1000,,,150.0,3.0,1.0,,12.0,,,Brussels,,,1.0,,,,,,4245
vbe35398,4.38569,50.8282783,Sale,600000,House,MixedBuilding,33242,1040,1900.0,To be renovated,234.0,7.0,7.0,False,,False,On contract,Brussels,Rue Beckers,101.0,,81.0,,,,,4246
vbe35388,4.3616192,50.8308641,Sale,570000,Appartment,Flat,47577,1000,2008.0,Normal,113.0,2.0,2.0,True,2.0,False,On contract,Brussels,Rue de la longue Haie,27.0,,,23422.0,,True,,4247
vbe35377,4.304168,50.8389572,Sale,335000,Appartment,Flat,40224,1070,1965.0,Fully renovated,125.0,3.0,1.0,False,5.0,False,,Brussels,Rue Pierre Vandevoorde,32.0,1.0,,65756.0,140.0,,,4248
vbe35391,4.3888109,50.8040467,Sale,730000,Appartment,Flat,47577,1050,1958.0,Normal,200.0,4.0,3.0,True,,False,,Brussels,Avenue des Abeilles,17.0,1.0,,,,True,,4249
vbe35413,4.3412245,50.7889922,Sale,420000,Appartment,Flat,43156,1180,1936.0,Normal,90.0,1.0,1.0,False,,False,On contract,Brussels,Rue Papenkasteel,132.0,,,,140.0,,,4250
vbe35426,4.4378061,50.8176615,Sale,535000,House,House,39453,1160,1948.0,Normal,110.0,2.0,1.0,False,20.0,False,On contract,Brussels,Avenue Sainte-Anne,18.0,,212.0,41181.0,80.0,,,4251
vbe35281,4.3766927,50.8235717,Sale,750000,Appartment,Flat,40328,1050,1938.0,Normal,235.0,3.0,2.0,True,60.0,False,On contract,Brussels,,,1.0,,56774.0,,,,4252
vbe35274,4.4261055,50.8543481,Sale,400000,Appartment,Flat,43156,1200,2001.0,Excellent,93.0,2.0,1.0,True,12.0,False,,Brussels,Rue d'Attique,3.0,1.0,,,,,,4253
vbe35242,4.3315469,50.8202371,Sale,445000,Appartment,Flat,40061,1190,,Normal,117.0,3.0,2.0,False,,False,On contract,Brussels,Avenue Massenet,5.0,,,21092.0,,,,4254
vbe35341,4.3056841,50.8553565,Sale,299000,Appartment,Flat,44853,1080,1960.0,Excellent,90.0,2.0,1.0,True,8.0,True,On contract,Brussels,Boulevard Louis Mettewie,69.0,,,13950.0,,,,4255
vbe35275,4.4444287,50.8497779,Sale,629000,House,House,27466,1200,1969.0,To renovate,190.0,4.0,2.0,False,20.0,False,On contract,Brussels,Rue de la Rive,97.0,1.0,602.0,94604.0,450.0,,,4256
vbe35256,4.3117188,50.8335463,Sale,400000,House,House,43302,1070,1950.0,Normal,205.0,4.0,2.0,False,27.0,False,On contract,Brussels,Rue de la Gaïté,92.0,,100.0,77.0,,,,4257
vbe35263,4.329478,50.791351,Sale,475000,Appartment,Flat,46215,1180,2011.0,Excellent,115.0,2.0,2.0,True,12.0,False,On contract,Brussels,Avenue Ilya Prigogine,18.0,,,10111.0,,,,4258
vbe35306,4.38169,50.81639,Sale,670000,Appartment,Flat,43065,1050,1962.0,Excellent,152.0,3.0,2.0,True,18.0,,Immediately,Brussels,AVENUE MAURICE,50.0,,,,,,,4259
vbe35308,4.3333333,50.8,Sale,575000,Appartment,Flat,28099,1180,1992.0,Normal,151.0,3.0,2.0,True,,,Immediately,Brussels,,,,,,,,,4260
vbe35252,4.3345785,50.823986,Sale,255000,Appartment,Flat,28427,1190,,,80.0,2.0,,,,,,Brussels,"Bld Guillaume Van Haelen,",198.0,,,,,,,4261
vbe35265,4.3166667,50.8,Sale,269000,Appartment,GroundFloor,29033,1190,1965.0,Excellent,78.0,2.0,1.0,False,,False,,Brussels,,,,,,,,,4262
vbe35323,4.343953,50.8567469,Sale,699000,Appartment,Penthouse,40493,1000,,,173.0,4.0,2.0,True,57.0,False,On contract,Brussels,Quai des Charbonnages,68.0,2.0,,,,,,4263
vbe35339,4.4640386,50.8309845,Sale,599000,House,House,44711,1150,,To be renovated,137.0,3.0,1.0,False,,False,On contract,Brussels,Avenue du Haras,168.0,2.0,314.0,61011.0,,,,4264
vbe35276,4.3241123,50.8711427,Sale,495000,House,House,27466,1090,1932.0,Fully renovated,220.0,4.0,1.0,False,,False,On contract,Brussels,Avenue de Jette,219.0,,80.0,50092.0,25.0,,,4265
vbe35264,4.3531243,50.8354951,Sale,350000,Appartment,Flat,46469,1000,2018.0,,72.0,1.0,1.0,True,,False,On contract,Brussels,Boulevard de Waterloo,77.0,,,,,,,4266
vbe35261,4.3431497,50.8352007,Sale,335000,Appartment,Flat,27241,1000,2013.0,Excellent,85.0,2.0,1.0,True,,False,,Brussels,Rue des Ménages,27.0,,,,,,,4267
vbe35280,4.3333333,50.8,Sale,599500,Appartment,Flat,40044,1180,2026.0,,130.0,3.0,,True,16.0,False,On contract,Brussels,,,1.0,,,110.0,,,4268
vbe35271,4.4139711,50.8422316,Sale,860000,House,House,27612,1200,1960.0,Excellent,240.0,4.0,2.0,False,20.0,False,,Brussels,Rue du Pont-Levis,52.0,,170.0,,60.0,,,4269
vbe35282,4.423892,50.842365,Sale,449000,Appartment,Flat,40328,1200,1952.0,Excellent,134.0,2.0,1.0,True,5.0,False,On contract,Brussels,,,1.0,,38741.0,,,,4270
vbe35047,4.3472635,50.8575093,Sale,265000,Appartment,Flat,44244,1000,1950.0,To renovate,81.0,2.0,1.0,True,9.0,False,On contract,Brussels,Boulevard de Dixmude,30.0,,,20791.0,,,,4271
vbe35086,4.3751176,50.7898801,Sale,299000,Appartment,Flat,42988,1180,,Normal,76.0,2.0,1.0,False,,False,On contract,Brussels,Chaussée de Waterloo,1344.0,,,12235.0,,,,4272
vbe35097,4.4304611,50.8470473,Sale,398000,Appartment,Flat,46590,1200,1970.0,Normal,116.0,3.0,1.0,True,,False,On contract,Brussels,Avenue Paul Hymans,105.0,180.0,,21470.0,,,,4273
vwd17841,4.3670799,50.8582307,Sale,399500,Appartment,Flat,0,1030,1924.0,Excellent,99.0,2.0,1.0,True,,,Negotiable,Brussels,Rue de la Poste,93.0,,,,,,,4274
vwd17836,4.3461158,50.80923,Sale,525000,Appartment,Flat,0,1180,1977.0,,150.0,3.0,2.0,True,23.0,,On contract,Brussels,Avenue Château de Walzin,10.0,,,,,,,4275
vbe35126,4.3766927,50.8235717,Sale,265000,Appartment,Duplex,40956,1050,,Normal,52.0,1.0,,False,,False,Immediately,Brussels,,,,,,,False,,4276
rbw20468,4.4153964,50.8641383,Sale,295000,Appartment,Flat,46419,1140,2008.0,Normal,75.0,1.0,1.0,True,,,,Brussels,Henry Dunantlaan,80.0,,,,,,,4277
